Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_02_FMS_Smart_Multiplen user login,Chrome 115.0.0.0,,,2023-08-08 07:49:29,2023-08-08 07:51:07,1m - 37.919s,PASSED
,,,,,,,
Test Cases/TC_013_FMS_Smart_multiple login test,Chrome 115.0.0.0,,data driven test,2023-08-08 07:49:29,2023-08-08 07:50:06,36.055s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-08 07:49:30,2023-08-08 07:49:48,17.350s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-08 07:49:48,2023-08-08 07:49:48,0.275s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-08 07:49:48,2023-08-08 07:49:52,4.068s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/username""))",Chrome 115.0.0.0,,,2023-08-08 07:49:52,2023-08-08 07:49:53,0.696s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/username""), username)",Chrome 115.0.0.0,,,2023-08-08 07:49:53,2023-08-08 07:49:54,0.981s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""))",Chrome 115.0.0.0,,,2023-08-08 07:49:54,2023-08-08 07:49:54,0.565s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-08 07:49:54,2023-08-08 07:49:55,1.111s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-08 07:49:55,2023-08-08 07:49:56,0.553s,PASSED
delay(7),Chrome 115.0.0.0,,,2023-08-08 07:49:56,2023-08-08 07:50:03,7.020s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_ACCEPT AND CLOSE""))",Chrome 115.0.0.0,,,2023-08-08 07:50:03,2023-08-08 07:50:03,0.513s,PASSED
"verifyTextPresent(""FMS Smart"", false)",Chrome 115.0.0.0,,,2023-08-08 07:50:03,2023-08-08 07:50:04,0.988s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-08 07:50:04,2023-08-08 07:50:06,1.084s,PASSED
,,,,,,,
