Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_001_VC_Smart_Login_Feature,Chrome 115.0.0.0,,,2023-08-16 13:07:54,2023-08-16 13:08:56,1m - 2.198s,ERROR
,,,,,,,
Test Cases/TC_001_Verify the Login feature with valid credentials,Chrome 115.0.0.0,,,2023-08-16 13:07:54,2023-08-16 13:08:28,33.306s,PASSED
"openBrowser(""https://ioclvcsmart.tmsitrimble.in/VCSmartApp/#/login"")",Chrome 115.0.0.0,,,2023-08-16 13:07:55,2023-08-16 13:08:05,10.554s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 13:08:05,2023-08-16 13:08:05,0.138s,PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-16 13:08:05,2023-08-16 13:08:10,5.029s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Username""))",Chrome 115.0.0.0,,,2023-08-16 13:08:10,2023-08-16 13:08:11,0.410s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Username""), ""BSO-2300"")",Chrome 115.0.0.0,,,2023-08-16 13:08:11,2023-08-16 13:08:12,0.878s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Password""))",Chrome 115.0.0.0,,,2023-08-16 13:08:12,2023-08-16 13:08:12,0.345s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Password""), ""Password@2300"")",Chrome 115.0.0.0,,,2023-08-16 13:08:12,2023-08-16 13:08:13,0.858s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-16 13:08:13,2023-08-16 13:08:13,0.361s,PASSED
delay(8),Chrome 115.0.0.0,,,2023-08-16 13:08:13,2023-08-16 13:08:21,8.013s,PASSED
"verifyTextPresent(""VC Smart"", false)",Chrome 115.0.0.0,,,2023-08-16 13:08:21,2023-08-16 13:08:28,6.510s,PASSED
,,,,,,,
Test Cases/TC_002_Verify the Login feature with invalid credentials,Chrome 115.0.0.0,,,2023-08-16 13:08:28,2023-08-16 13:08:46,18.120s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 13:08:28,2023-08-16 13:08:38,9.837s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Username""))",Chrome 115.0.0.0,,,2023-08-16 13:08:38,2023-08-16 13:08:38,0.359s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Username""), username)",Chrome 115.0.0.0,,,2023-08-16 13:08:38,2023-08-16 13:08:39,0.865s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Password""))",Chrome 115.0.0.0,,,2023-08-16 13:08:39,2023-08-16 13:08:39,0.347s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-16 13:08:39,2023-08-16 13:08:40,0.854s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-16 13:08:40,2023-08-16 13:08:40,0.342s,PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-16 13:08:40,2023-08-16 13:08:45,5.005s,PASSED
"verifyTextPresent(""Username entered is invalid. Please try again."", false)",Chrome 115.0.0.0,,,2023-08-16 13:08:45,2023-08-16 13:08:46,0.299s,PASSED
,,,,,,,
Test Cases/TC_003_Verify login with multiple user,Chrome 115.0.0.0,,,2023-08-16 13:08:46,2023-08-16 13:08:56,10.570s,ERROR
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 13:08:46,2023-08-16 13:08:56,9.345s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 13:08:56,2023-08-16 13:08:56,0.117s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Username""))",Chrome 115.0.0.0,,,2023-08-16 13:08:56,2023-08-16 13:08:56,0.363s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Username""), username)",Chrome 115.0.0.0,,,2023-08-16 13:08:56,2023-08-16 13:08:56,0.073s,ERROR
