Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_02_FMS_Smart_Multiplen user login,Chrome 115.0.0.0,,,2023-08-09 21:32:56,2023-08-09 21:36:08,3m - 12.366s,FAILED
,,,,,,,
Test Cases/TC_013_FMS_Smart_multiple login test,Chrome 115.0.0.0,,data driven test,2023-08-09 21:32:57,2023-08-09 21:33:30,33.398s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-09 21:32:58,2023-08-09 21:33:13,15.804s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-09 21:33:13,2023-08-09 21:33:14,0.197s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-09 21:33:14,2023-08-09 21:33:18,4.048s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/username""))",Chrome 115.0.0.0,,,2023-08-09 21:33:18,2023-08-09 21:33:18,0.599s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/username""), username)",Chrome 115.0.0.0,,,2023-08-09 21:33:18,2023-08-09 21:33:19,0.878s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""))",Chrome 115.0.0.0,,,2023-08-09 21:33:19,2023-08-09 21:33:20,0.496s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-09 21:33:20,2023-08-09 21:33:21,0.842s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-09 21:33:21,2023-08-09 21:33:21,0.444s,PASSED
delay(7),Chrome 115.0.0.0,,,2023-08-09 21:33:21,2023-08-09 21:33:28,7.018s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_ACCEPT AND CLOSE""))",Chrome 115.0.0.0,,,2023-08-09 21:33:28,2023-08-09 21:33:28,0.501s,PASSED
"verifyTextPresent(""FMS Smart"", false)",Chrome 115.0.0.0,,,2023-08-09 21:33:28,2023-08-09 21:33:29,0.860s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-09 21:33:29,2023-08-09 21:33:30,0.707s,PASSED
,,,,,,,
Test Cases/TC_013_FMS_Smart_multiple login test,Chrome 115.0.0.0,,data driven test,2023-08-09 21:33:30,2023-08-09 21:34:29,59.048s,FAILED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-09 21:33:30,2023-08-09 21:33:38,7.413s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-09 21:33:38,2023-08-09 21:33:38,0.146s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-09 21:33:38,2023-08-09 21:33:42,4.012s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/username""))",Chrome 115.0.0.0,,,2023-08-09 21:33:42,2023-08-09 21:33:42,0.500s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/username""), username)",Chrome 115.0.0.0,,,2023-08-09 21:33:42,2023-08-09 21:33:43,0.828s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""))",Chrome 115.0.0.0,,,2023-08-09 21:33:43,2023-08-09 21:33:43,0.452s,PASSED
