Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_02_FMS_Smart_Multiplen user login,Chrome 115.0.0.0,,,2023-08-16 09:42:06,2023-08-16 09:43:34,1m - 27.644s,PASSED
,,,,,,,
Test Cases/TC_013_FMS_Smart_multiple login test,Chrome 115.0.0.0,,data driven test,2023-08-16 09:42:07,2023-08-16 09:42:43,36.330s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 09:42:08,2023-08-16 09:42:27,18.775s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 09:42:27,2023-08-16 09:42:27,0.187s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-16 09:42:27,2023-08-16 09:42:31,4.053s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/username""))",Chrome 115.0.0.0,,,2023-08-16 09:42:31,2023-08-16 09:42:31,0.649s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/username""), username)",Chrome 115.0.0.0,,,2023-08-16 09:42:31,2023-08-16 09:42:32,0.891s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""))",Chrome 115.0.0.0,,,2023-08-16 09:42:32,2023-08-16 09:42:33,0.507s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-16 09:42:33,2023-08-16 09:42:34,0.849s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-16 09:42:34,2023-08-16 09:42:34,0.524s,PASSED
delay(7),Chrome 115.0.0.0,,,2023-08-16 09:42:34,2023-08-16 09:42:41,7.016s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_ACCEPT AND CLOSE""))",Chrome 115.0.0.0,,,2023-08-16 09:42:41,2023-08-16 09:42:42,0.570s,PASSED
"verifyTextPresent(""FMS Smart"", false)",Chrome 115.0.0.0,,,2023-08-16 09:42:42,2023-08-16 09:42:43,0.757s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-16 09:42:43,2023-08-16 09:42:43,0.725s,PASSED
,,,,,,,
