Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_02_FMS_Smart_Multiplen user login,Chrome 115.0.0.0,,,2023-08-16 09:42:09,2023-08-16 09:43:35,1m - 25.602s,PASSED
,,,,,,,
Test Cases/TC_013_FMS_Smart_multiple login test,Chrome 115.0.0.0,,data driven test,2023-08-16 09:42:10,2023-08-16 09:42:43,33.417s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 09:42:11,2023-08-16 09:42:27,15.950s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 09:42:27,2023-08-16 09:42:27,0.203s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-16 09:42:27,2023-08-16 09:42:31,4.056s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/username""))",Chrome 115.0.0.0,,,2023-08-16 09:42:31,2023-08-16 09:42:31,0.636s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/username""), username)",Chrome 115.0.0.0,,,2023-08-16 09:42:31,2023-08-16 09:42:32,0.908s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""))",Chrome 115.0.0.0,,,2023-08-16 09:42:32,2023-08-16 09:42:33,0.462s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-16 09:42:33,2023-08-16 09:42:34,0.870s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-16 09:42:34,2023-08-16 09:42:34,0.491s,PASSED
delay(7),Chrome 115.0.0.0,,,2023-08-16 09:42:34,2023-08-16 09:42:41,7.005s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_ACCEPT AND CLOSE""))",Chrome 115.0.0.0,,,2023-08-16 09:42:41,2023-08-16 09:42:42,0.556s,PASSED
"verifyTextPresent(""FMS Smart"", false)",Chrome 115.0.0.0,,,2023-08-16 09:42:42,2023-08-16 09:42:43,0.763s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-16 09:42:43,2023-08-16 09:42:43,0.687s,PASSED
,,,,,,,
Test Cases/TC_013_FMS_Smart_multiple login test,Chrome 115.0.0.0,,data driven test,2023-08-16 09:42:43,2023-08-16 09:43:09,25.403s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 09:42:43,2023-08-16 09:42:52,8.371s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 09:42:52,2023-08-16 09:42:52,0.128s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-16 09:42:52,2023-08-16 09:42:56,4.018s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/username""))",Chrome 115.0.0.0,,,2023-08-16 09:42:56,2023-08-16 09:42:56,0.482s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/username""), username)",Chrome 115.0.0.0,,,2023-08-16 09:42:56,2023-08-16 09:42:57,0.826s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""))",Chrome 115.0.0.0,,,2023-08-16 09:42:57,2023-08-16 09:42:58,0.459s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-16 09:42:58,2023-08-16 09:42:58,0.797s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-16 09:42:58,2023-08-16 09:42:59,0.430s,PASSED
delay(7),Chrome 115.0.0.0,,,2023-08-16 09:42:59,2023-08-16 09:43:06,7.004s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_ACCEPT AND CLOSE""))",Chrome 115.0.0.0,,,2023-08-16 09:43:06,2023-08-16 09:43:06,0.485s,PASSED
"verifyTextPresent(""FMS Smart"", false)",Chrome 115.0.0.0,,,2023-08-16 09:43:06,2023-08-16 09:43:08,1.226s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-16 09:43:08,2023-08-16 09:43:09,1.140s,PASSED
,,,,,,,
Test Cases/TC_013_FMS_Smart_multiple login test,Chrome 115.0.0.0,,data driven test,2023-08-16 09:43:09,2023-08-16 09:43:35,25.869s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 09:43:09,2023-08-16 09:43:18,9.136s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 09:43:18,2023-08-16 09:43:18,0.194s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-16 09:43:18,2023-08-16 09:43:22,4.013s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/username""))",Chrome 115.0.0.0,,,2023-08-16 09:43:22,2023-08-16 09:43:23,0.478s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/username""), username)",Chrome 115.0.0.0,,,2023-08-16 09:43:23,2023-08-16 09:43:23,0.828s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""))",Chrome 115.0.0.0,,,2023-08-16 09:43:23,2023-08-16 09:43:24,0.449s,PASSED
