Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_ACCEPT AND CLOSE""))",Chrome 115.0.0.0,,,2023-08-06 16:25:58,2023-08-06 16:25:58,0.517s,PASSED
"verifyTextPresent(""FMS Smart"", false)",Chrome 115.0.0.0,,,2023-08-06 16:25:58,2023-08-06 16:25:59,0.760s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-06 16:25:59,2023-08-06 16:26:00,0.814s,PASSED
,,,,,,,
Test Cases/TC_013_FMS_Smart_multiple login test,Chrome 115.0.0.0,,data driven test,2023-08-06 16:26:00,2023-08-06 16:26:21,21.493s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-06 16:26:00,2023-08-06 16:26:05,4.956s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-06 16:26:05,2023-08-06 16:26:05,0.152s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-06 16:26:05,2023-08-06 16:26:09,4.002s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/username""))",Chrome 115.0.0.0,,,2023-08-06 16:26:09,2023-08-06 16:26:09,0.511s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/username""), username)",Chrome 115.0.0.0,,,2023-08-06 16:26:09,2023-08-06 16:26:10,0.867s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""))",Chrome 115.0.0.0,,,2023-08-06 16:26:10,2023-08-06 16:26:11,0.505s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-06 16:26:11,2023-08-06 16:26:12,0.829s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-06 16:26:12,2023-08-06 16:26:12,0.475s,PASSED
delay(7),Chrome 115.0.0.0,,,2023-08-06 16:26:12,2023-08-06 16:26:19,7.008s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_ACCEPT AND CLOSE""))",Chrome 115.0.0.0,,,2023-08-06 16:26:19,2023-08-06 16:26:20,0.535s,PASSED
"verifyTextPresent(""FMS Smart"", false)",Chrome 115.0.0.0,,,2023-08-06 16:26:20,2023-08-06 16:26:20,0.834s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-06 16:26:20,2023-08-06 16:26:21,0.786s,PASSED
