Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_02_FMS_Smart_Multiplen user login,Chrome 115.0.0.0,,,2023-08-16 09:44:44,2023-08-16 09:45:58,1m - 14.155s,PASSED
,,,,,,,
Test Cases/TC_013_FMS_Smart_multiple login test,Chrome 115.0.0.0,,data driven test,2023-08-16 09:44:45,2023-08-16 09:45:13,28.515s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 09:44:45,2023-08-16 09:44:57,11.591s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 09:44:57,2023-08-16 09:44:57,0.169s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-16 09:44:57,2023-08-16 09:45:01,4.049s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/username""))",Chrome 115.0.0.0,,,2023-08-16 09:45:01,2023-08-16 09:45:01,0.521s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/username""), username)",Chrome 115.0.0.0,,,2023-08-16 09:45:01,2023-08-16 09:45:02,0.814s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""))",Chrome 115.0.0.0,,,2023-08-16 09:45:02,2023-08-16 09:45:03,0.446s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-16 09:45:03,2023-08-16 09:45:04,0.831s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-16 09:45:04,2023-08-16 09:45:04,0.450s,PASSED
delay(7),Chrome 115.0.0.0,,,2023-08-16 09:45:04,2023-08-16 09:45:11,7.013s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_ACCEPT AND CLOSE""))",Chrome 115.0.0.0,,,2023-08-16 09:45:11,2023-08-16 09:45:12,0.516s,PASSED
"verifyTextPresent(""FMS Smart"", false)",Chrome 115.0.0.0,,,2023-08-16 09:45:12,2023-08-16 09:45:12,0.874s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-16 09:45:12,2023-08-16 09:45:13,0.700s,PASSED
,,,,,,,
Test Cases/TC_013_FMS_Smart_multiple login test,Chrome 115.0.0.0,,data driven test,2023-08-16 09:45:13,2023-08-16 09:45:36,23.285s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 09:45:13,2023-08-16 09:45:20,7.094s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 09:45:20,2023-08-16 09:45:20,0.193s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-16 09:45:20,2023-08-16 09:45:24,4.016s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/username""))",Chrome 115.0.0.0,,,2023-08-16 09:45:24,2023-08-16 09:45:25,0.465s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/username""), username)",Chrome 115.0.0.0,,,2023-08-16 09:45:25,2023-08-16 09:45:26,0.767s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""))",Chrome 115.0.0.0,,,2023-08-16 09:45:26,2023-08-16 09:45:26,0.446s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-16 09:45:26,2023-08-16 09:45:27,0.788s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-16 09:45:27,2023-08-16 09:45:27,0.433s,PASSED
delay(7),Chrome 115.0.0.0,,,2023-08-16 09:45:27,2023-08-16 09:45:34,7.013s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_ACCEPT AND CLOSE""))",Chrome 115.0.0.0,,,2023-08-16 09:45:34,2023-08-16 09:45:35,0.448s,PASSED
"verifyTextPresent(""FMS Smart"", false)",Chrome 115.0.0.0,,,2023-08-16 09:45:35,2023-08-16 09:45:36,0.874s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-16 09:45:36,2023-08-16 09:45:36,0.708s,PASSED
,,,,,,,
Test Cases/TC_013_FMS_Smart_multiple login test,Chrome 115.0.0.0,,data driven test,2023-08-16 09:45:36,2023-08-16 09:45:58,21.677s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-16 09:45:36,2023-08-16 09:45:42,5.496s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 09:45:42,2023-08-16 09:45:42,0.147s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-16 09:45:42,2023-08-16 09:45:46,4.007s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/username""))",Chrome 115.0.0.0,,,2023-08-16 09:45:46,2023-08-16 09:45:47,0.467s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/username""), username)",Chrome 115.0.0.0,,,2023-08-16 09:45:47,2023-08-16 09:45:47,0.815s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""))",Chrome 115.0.0.0,,,2023-08-16 09:45:47,2023-08-16 09:45:48,0.430s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-16 09:45:48,2023-08-16 09:45:49,0.745s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-16 09:45:49,2023-08-16 09:45:49,0.421s,PASSED
delay(7),Chrome 115.0.0.0,,,2023-08-16 09:45:49,2023-08-16 09:45:56,7.015s,PASSED
