Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_02_FMS_Smart_Multiplen user login,Chrome 115.0.0.0,,,2023-08-08 09:01:22,2023-08-08 09:02:37,1m - 15.557s,PASSED
,,,,,,,
Test Cases/TC_013_FMS_Smart_multiple login test,Chrome 115.0.0.0,,data driven test,2023-08-08 09:01:22,2023-08-08 09:01:53,30.233s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-08 09:01:23,2023-08-08 09:01:34,10.834s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-08 09:01:34,2023-08-08 09:01:34,0.201s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-08 09:01:34,2023-08-08 09:01:38,4.056s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/username""))",Chrome 115.0.0.0,,,2023-08-08 09:01:38,2023-08-08 09:01:39,0.805s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/username""), username)",Chrome 115.0.0.0,,,2023-08-08 09:01:39,2023-08-08 09:01:40,0.929s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""))",Chrome 115.0.0.0,,,2023-08-08 09:01:40,2023-08-08 09:01:40,0.526s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-08 09:01:40,2023-08-08 09:01:41,0.916s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-08 09:01:41,2023-08-08 09:01:42,0.576s,PASSED
delay(7),Chrome 115.0.0.0,,,2023-08-08 09:01:42,2023-08-08 09:01:49,7.011s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_ACCEPT AND CLOSE""))",Chrome 115.0.0.0,,,2023-08-08 09:01:49,2023-08-08 09:01:51,1.797s,PASSED
"verifyTextPresent(""FMS Smart"", false)",Chrome 115.0.0.0,,,2023-08-08 09:01:51,2023-08-08 09:01:52,1.188s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-08 09:01:52,2023-08-08 09:01:53,0.721s,PASSED
,,,,,,,
Test Cases/TC_013_FMS_Smart_multiple login test,Chrome 115.0.0.0,,data driven test,2023-08-08 09:01:53,2023-08-08 09:02:16,22.873s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-08 09:01:53,2023-08-08 09:01:59,6.273s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-08 09:01:59,2023-08-08 09:01:59,0.127s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-08 09:01:59,2023-08-08 09:02:03,4.013s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/username""))",Chrome 115.0.0.0,,,2023-08-08 09:02:03,2023-08-08 09:02:04,0.512s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/username""), username)",Chrome 115.0.0.0,,,2023-08-08 09:02:04,2023-08-08 09:02:05,0.817s,PASSED
