Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_02_FMS_Smart_Multiplen user login,Chrome 115.0.0.0,,,2023-08-06 16:31:47,2023-08-06 16:33:03,1m - 15.878s,PASSED
,,,,,,,
Test Cases/TC_013_FMS_Smart_multiple login test,Chrome 115.0.0.0,,data driven test,2023-08-06 16:31:47,2023-08-06 16:32:14,26.352s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-06 16:31:48,2023-08-06 16:31:57,9.497s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-06 16:31:57,2023-08-06 16:31:57,0.178s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-06 16:31:57,2023-08-06 16:32:01,4.047s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/username""))",Chrome 115.0.0.0,,,2023-08-06 16:32:01,2023-08-06 16:32:02,0.535s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/username""), username)",Chrome 115.0.0.0,,,2023-08-06 16:32:02,2023-08-06 16:32:03,0.837s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""))",Chrome 115.0.0.0,,,2023-08-06 16:32:03,2023-08-06 16:32:03,0.452s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-06 16:32:03,2023-08-06 16:32:04,0.834s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-06 16:32:04,2023-08-06 16:32:05,0.460s,PASSED
delay(7),Chrome 115.0.0.0,,,2023-08-06 16:32:05,2023-08-06 16:32:12,7.008s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_ACCEPT AND CLOSE""))",Chrome 115.0.0.0,,,2023-08-06 16:32:12,2023-08-06 16:32:12,0.539s,PASSED
"verifyTextPresent(""FMS Smart"", false)",Chrome 115.0.0.0,,,2023-08-06 16:32:12,2023-08-06 16:32:13,0.699s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-06 16:32:13,2023-08-06 16:32:14,0.747s,PASSED
,,,,,,,
Test Cases/TC_013_FMS_Smart_multiple login test,Chrome 115.0.0.0,,data driven test,2023-08-06 16:32:14,2023-08-06 16:32:38,23.908s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-06 16:32:14,2023-08-06 16:32:21,7.434s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-06 16:32:21,2023-08-06 16:32:21,0.140s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-06 16:32:21,2023-08-06 16:32:25,4.012s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/username""))",Chrome 115.0.0.0,,,2023-08-06 16:32:25,2023-08-06 16:32:26,0.476s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/username""), username)",Chrome 115.0.0.0,,,2023-08-06 16:32:26,2023-08-06 16:32:26,0.788s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""))",Chrome 115.0.0.0,,,2023-08-06 16:32:26,2023-08-06 16:32:27,0.463s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-06 16:32:27,2023-08-06 16:32:28,0.781s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-06 16:32:28,2023-08-06 16:32:28,0.458s,PASSED
delay(7),Chrome 115.0.0.0,,,2023-08-06 16:32:28,2023-08-06 16:32:35,7.008s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_ACCEPT AND CLOSE""))",Chrome 115.0.0.0,,,2023-08-06 16:32:35,2023-08-06 16:32:36,0.472s,PASSED
"verifyTextPresent(""FMS Smart"", false)",Chrome 115.0.0.0,,,2023-08-06 16:32:36,2023-08-06 16:32:36,0.689s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-06 16:32:36,2023-08-06 16:32:38,1.156s,PASSED
,,,,,,,
Test Cases/TC_013_FMS_Smart_multiple login test,Chrome 115.0.0.0,,data driven test,2023-08-06 16:32:38,2023-08-06 16:33:03,25.014s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-06 16:32:38,2023-08-06 16:32:46,8.438s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-06 16:32:46,2023-08-06 16:32:46,0.152s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-06 16:32:46,2023-08-06 16:32:50,4.015s,PASSED
