Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyTextPresent(""VC Smart"", false)",Chrome 114.0.0.0,,,2023-07-26 15:11:34,2023-07-26 15:11:48,13.862s,PASSED
,,,,,,,
Test Cases/TC_003_Verify login with multiple user,Chrome 114.0.0.0,,,2023-07-26 15:11:48,2023-07-26 15:12:35,47.446s,PASSED
openBrowser(url),Chrome 114.0.0.0,,,2023-07-26 15:11:48,2023-07-26 15:11:57,9.248s,PASSED
maximizeWindow(),Chrome 114.0.0.0,,,2023-07-26 15:11:57,2023-07-26 15:11:57,0.135s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Username""))",Chrome 114.0.0.0,,,2023-07-26 15:11:57,2023-07-26 15:11:58,0.383s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Username""), username)",Chrome 114.0.0.0,,,2023-07-26 15:11:58,2023-07-26 15:11:58,0.789s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/Password""))",Chrome 114.0.0.0,,,2023-07-26 15:11:58,2023-07-26 15:11:59,0.382s,PASSED
"setText(findTestObject(""OB_001_Login screen/Login Screen/Password""), password)",Chrome 114.0.0.0,,,2023-07-26 15:11:59,2023-07-26 15:12:00,0.771s,PASSED
"click(findTestObject(""OB_001_Login screen/Login Screen/button_Sign in""))",Chrome 114.0.0.0,,,2023-07-26 15:12:00,2023-07-26 15:12:00,0.363s,PASSED
delay(5),Chrome 114.0.0.0,,,2023-07-26 15:12:00,2023-07-26 15:12:05,5.009s,PASSED
"verifyTextPresent(""VC Smart"", false)",Chrome 114.0.0.0,,,2023-07-26 15:12:05,2023-07-26 15:12:35,30.350s,PASSED
