Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""OB_013_VC_Smart_REPORT Feature/Page_VCSmart  Trimble/button_Select Date Range""))",Chrome 115.0.0.0,,,2023-08-16 17:20:33,2023-08-16 17:20:34,0.840s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-16 17:20:34,2023-08-16 17:20:38,4.011s,PASSED
"click(findTestObject(""OB_013_VC_Smart_REPORT Feature/Page_VCSmart  Trimble/button_Apply""))",Chrome 115.0.0.0,,,2023-08-16 17:20:38,2023-08-16 17:21:09,31.745s,PASSED
delay(2),Chrome 115.0.0.0,,,2023-08-16 17:21:09,2023-08-16 17:21:11,2.008s,PASSED
"click(findTestObject(""OB_013_VC_Smart_REPORT Feature/Page_VCSmart  Trimble/button_Submit""))",Chrome 115.0.0.0,,,2023-08-16 17:21:11,2023-08-16 17:21:12,0.473s,PASSED
delay(21),Chrome 115.0.0.0,,,2023-08-16 17:21:12,2023-08-16 17:21:33,21.008s,PASSED
"click(findTestObject(""OB_013_VC_Smart_REPORT Feature/Page_VCSmart  Trimble/a_Reports""))",Chrome 115.0.0.0,,,2023-08-16 17:21:33,2023-08-16 17:22:03,30.338s,PASSED
"click(findTestObject(""OB_013_VC_Smart_REPORT Feature/Page_VCSmart  Trimble/div_External Consignment Log""))",Chrome 115.0.0.0,,,2023-08-16 17:22:03,2023-08-16 17:22:34,30.425s,PASSED
delay(3),Chrome 115.0.0.0,,,2023-08-16 17:22:34,2023-08-16 17:22:37,3.006s,PASSED
"click(findTestObject(""OB_008_Fms smart Lgout and Feedback/report submit btn/Ext con log-button_Submit""))",Chrome 115.0.0.0,,,2023-08-16 17:22:37,2023-08-16 17:23:07,30.351s,PASSED
delay(8),Chrome 115.0.0.0,,,2023-08-16 17:23:07,2023-08-16 17:23:15,8.020s,PASSED
"click(findTestObject(""OB_013_VC_Smart_REPORT Feature/Page_VCSmart  Trimble/a_Reports""))",Chrome 115.0.0.0,,,2023-08-16 17:23:15,2023-08-16 17:23:45,30.316s,PASSED
