Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyTextPresent(""FMS Smart"", false)",Chrome 115.0.0.0,,,2023-08-06 16:48:49,2023-08-06 16:48:50,0.822s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-06 16:48:50,2023-08-06 16:48:51,0.676s,PASSED
,,,,,,,
Test Cases/TC_013_FMS_Smart_multiple login test,Chrome 115.0.0.0,,data driven test,2023-08-06 16:48:51,2023-08-06 16:49:14,23.654s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-06 16:48:51,2023-08-06 16:48:58,7.590s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-06 16:48:58,2023-08-06 16:48:59,0.136s,PASSED
delay(4),Chrome 115.0.0.0,,,2023-08-06 16:48:59,2023-08-06 16:49:03,4.005s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/username""))",Chrome 115.0.0.0,,,2023-08-06 16:49:03,2023-08-06 16:49:03,0.476s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/username""), username)",Chrome 115.0.0.0,,,2023-08-06 16:49:03,2023-08-06 16:49:04,0.781s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""))",Chrome 115.0.0.0,,,2023-08-06 16:49:04,2023-08-06 16:49:04,0.434s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-06 16:49:04,2023-08-06 16:49:05,0.790s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-06 16:49:05,2023-08-06 16:49:05,0.424s,PASSED
delay(7),Chrome 115.0.0.0,,,2023-08-06 16:49:05,2023-08-06 16:49:12,7.017s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_ACCEPT AND CLOSE""))",Chrome 115.0.0.0,,,2023-08-06 16:49:12,2023-08-06 16:49:13,0.503s,PASSED
"verifyTextPresent(""FMS Smart"", false)",Chrome 115.0.0.0,,,2023-08-06 16:49:13,2023-08-06 16:49:14,0.814s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-06 16:49:14,2023-08-06 16:49:14,0.657s,PASSED
