Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_005_FMS_SMART_Login feature,Chrome 115.0.0.0,,,2023-08-17 15:14:35,2023-08-17 15:14:54,19.824s,PASSED
,,,,,,,
Test Cases/TC_007_FMS_Smart_Verify Login feature,Chrome 115.0.0.0,,,2023-08-17 15:14:35,2023-08-17 15:14:54,19.642s,PASSED
openBrowser(url),Chrome 115.0.0.0,,,2023-08-17 15:14:35,2023-08-17 15:14:41,5.876s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-17 15:14:41,2023-08-17 15:14:41,0.139s,PASSED
delay(3),Chrome 115.0.0.0,,,2023-08-17 15:14:41,2023-08-17 15:14:44,3.023s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/username""))",Chrome 115.0.0.0,,,2023-08-17 15:14:44,2023-08-17 15:14:45,0.409s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/username""), username)",Chrome 115.0.0.0,,,2023-08-17 15:14:45,2023-08-17 15:14:45,0.646s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""))",Chrome 115.0.0.0,,,2023-08-17 15:14:45,2023-08-17 15:14:46,0.343s,PASSED
"setText(findTestObject(""OB_005_Login screen_fms smart/login screen/Password""), password)",Chrome 115.0.0.0,,,2023-08-17 15:14:46,2023-08-17 15:14:46,0.640s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_Sign in""))",Chrome 115.0.0.0,,,2023-08-17 15:14:46,2023-08-17 15:14:47,0.345s,PASSED
delay(6),Chrome 115.0.0.0,,,2023-08-17 15:14:47,2023-08-17 15:14:53,6.004s,PASSED
"click(findTestObject(""OB_005_Login screen_fms smart/login screen/button_ACCEPT AND CLOSE""))",Chrome 115.0.0.0,,,2023-08-17 15:14:53,2023-08-17 15:14:54,1.164s,PASSED
"verifyTextPresent(""FMS Smart"", false)",Chrome 115.0.0.0,,,2023-08-17 15:14:54,2023-08-17 15:14:54,0.779s,PASSED
